anio,pib_miles_millones_2015,ocupados,horas_sem_expandidas,horas_anuales,group_code,group_name,group_label_short,group_order,sector_code,dane_groups,pib_pesos_2015,pib_por_trabajador_millones_2015,pib_por_hora_pesos_2015
2013,5573.0,191059.8588259368,9273011.750887705,482196611.04616064,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5573000000000.0,29.168869035317496,11557.526271097116
2014,5841.0,197442.11831780622,9525142.096797736,495307389.0334823,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5841000000000.0,29.58335359124453,11792.676889795306
2015,5946.0,197631.16406471576,9411506.219757495,489398323.42738974,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5946000000000.0,30.086348112856022,12149.612524943981
2016,6172.0,209024.50912215083,10051652.030391276,522685905.58034635,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",6172000000000.0,29.527637815875337,11808.238818200258
2017,5707.0,211085.84122037803,10031440.860889433,521634924.7662505,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5707000000000.0,27.036394137121555,10940.60180605691
2018,5627.000000000001,191149.17488829183,9144823.101433756,475530801.2745553,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5627000000000.001,29.437741508894494,11833.092588152165
2019,5671.0,204147.9666563469,9826293.625754416,510967268.53922963,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5671000000000.0,27.778870849819903,11098.55826227861
2021,6687.0,152382.470760109,7129317.795590715,370724525.37071717,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",6687000000000.0,43.883000233846694,18037.65206338354
2022,7293.0,193435.43759934106,9047397.08607324,470464648.4758085,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",7293000000000.0,37.70250213978807,15501.696086257603
2023,7094.0,201687.4614535126,9424984.833471287,490099211.3405069,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",7094000000000.0,35.17323262871803,14474.620313296713
2024,7020.000000000002,201808.0627283862,9411859.80960808,489416710.0996201,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",7020000000000.002,34.785527917426336,14343.605061157577
2025,6322.034128268019,207597.58543399404,9510980.91769525,494571007.72015303,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",6322034128268.02,30.453312426786965,12782.864400828901
2010,1653.0,42399.226731170835,2047825.1829942921,106486909.51570319,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,1653000000000.0,38.98656007291653,15523.034779746697
2011,1814.0,38060.078575849766,1803076.2520635128,93759965.10730267,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,1814000000000.0,47.66148856957526,19347.276824644567
2012,1718.0,39583.949865607865,1866669.0563435156,97066790.92986281,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,1718000000000.0,43.40142926193093,17699.153166002663
2013,1834.0,39401.37068644126,1864714.3187394687,96965144.57445237,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,1834000000000.0,46.546604040633376,18914.012948145577
2014,1857.0,33661.031179438316,1572209.7686733282,81754907.97101307,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,1857000000000.0,55.16765039373897,22714.232650820377
2015,1920.0,39704.66278154008,1937421.9786720932,100745942.89094885,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,1920000000000.0,48.35704084842819,19057.839401813722
2016,2043.0000000000002,39586.928582726505,1887841.0927416733,98167736.82256702,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2043000000000.0002,51.607944165980335,20811.318118626026
2017,1940.0000000000002,34393.27648879448,1662672.0171637754,86458944.89251631,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,1940000000000.0002,56.406373514080954,22438.395499872935
2018,2041.0000000000002,29400.574255703053,1422435.9176782793,73966667.71927053,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2041000000000.0002,69.42041275279145,27593.51019767866
2019,2114.0,33808.22642356329,1615198.9347072057,83990344.6047747,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2114000000000.0,62.52916001907179,25169.559786278372
2021,2318.0,23082.343337951912,1119320.091012237,58204644.73263632,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2318000000000.0,100.42307949681833,39825.00040413886
2022,2617.9999999999995,35780.484820365906,1729868.369567871,89953155.2175293,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2617999999999.9995,73.16837692791293,29104.037470047813
2023,2637.0000000000005,39089.73854400572,1850592.5066690627,96230810.34679125,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2637000000000.0005,67.46015957695312,27402.865989561204
2024,2719.0000000000005,36825.37051161421,1731411.4038284733,90033392.99908061,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2719000000000.0005,73.83496655227042,30199.90593965248
2025,2860.7531984501175,51047.24259419475,2331222.79910335,121223585.5533742,052,Equipo eléctrico y electrónico,Equipo eléctrico y electrónico,29,C,052,2860753198450.1177,56.041287502871924,23598.981876266487
2010,4118.0,91846.3499114909,4458721.469215327,231853516.399197,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4118000000000.0,44.83575018461128,17761.214338926722
2011,4310.0,86407.95505341757,4219932.54033073,219436492.09719798,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4310000000000.0,49.87966671975456,19641.218098268328
2012,4312.0,93574.72453034416,4592248.204460461,238796906.63194394,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4312000000000.0,46.08081959783613,18057.185332999547
2013,4450.0,97636.29799393706,4687135.971856807,243731070.53655398,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4450000000000.0,45.57731183413296,18257.828147243148
2014,4547.0,90512.99969358185,4379597.742991782,227739082.63557264,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4547000000000.0,50.235877889288666,19965.830841938074
2015,4635.0,85744.27548053628,4056689.3030028665,210947843.75614905,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4635000000000.0,54.05608682357031,21972.255878367523
2016,4628.0,78630.33959829492,3778481.4928541174,196481037.6284141,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4628000000000.0,58.85768805836821,23554.43586750848
2017,3793.0,66272.84023387915,3148867.5943241995,163741114.90485838,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",3793000000000.0,57.23309860592019,23164.615693522785
2018,3902.0,78059.58864313632,3666167.020162616,190640685.048456,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",3902000000000.0,49.98745276302578,20467.824058690363
2019,3994.0,81974.35069778575,3842445.6314642886,199807172.83614302,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",3994000000000.0,48.722557312160376,19989.27237349673
2021,3795.0,68277.59447378479,3232555.4099233053,168092881.31601188,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",3795000000000.0,55.58192301952131,22576.803790194197
2022,4249.000000000001,92884.48685240746,4296288.537705421,223407003.96068192,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4249000000000.001,45.74499083740023,19019.099332927788
2023,4309.0,99214.09790746134,4677949.301030203,243253363.65357053,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4309000000000.0,43.43132771331628,17714.040765071048
2024,4248.999999999999,98447.69179702217,4573549.0996186575,237824553.18017018,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4248999999999.999,43.159975845452195,17866.11156494451
2025,4018.355967096478,105603.02900207088,4688324.7319427915,243792886.06102514,"053,057",Maquinaria e instalación,Maquinaria e instalación,30,C,"053,057",4018355967096.478,38.05152186513209,16482.66293582751
2010,2081.9999999999995,42920.03026238436,2150059.0606713053,111803071.15490788,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2081999999999.9995,48.50881947827259,18622.028701835035
2011,2522.0,45345.393834781695,2208145.010244564,114823540.53271733,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2522000000000.0,55.61755642015236,21964.137216979405
2012,2680.0000000000005,49301.46013896196,2395935.3878852585,124588640.17003344,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2680000000000.0005,54.359444780055306,21510.78939735153
2013,2431.0,42483.144586325034,2088629.5605899768,108608737.1506788,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2431000000000.0,57.22269440437134,22383.09793278732
2014,2597.0,42512.16217069355,2067652.1768483194,107517913.1961126,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2597000000000.0,61.08840076335341,24154.11462890908
2015,2503.0000000000005,38860.877091686765,1882182.0381322687,97873465.98287797,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2503000000000.0005,64.40925134279715,25573.83632901972
2016,2424.0,35829.52346255687,1705362.7463195685,88678862.80861756,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2424000000000.0,67.65370470341773,27334.58597942736
2017,2276.0,34981.40993905992,1701426.4266161607,88474174.18404035,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2276000000000.0,65.06312935827779,25725.021126114814
2018,2474.0,36013.82649658647,1736834.276075035,90315382.35590182,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2474000000000.0,68.69583825630124,27392.897372131116
2019,2544.0,36266.8120683501,1747406.941686573,90865160.9677018,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2544000000000.0,70.14677758843156,27997.529227998286
2021,2171.0,22119.541085698314,1060703.8190468103,55156598.590434134,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2171000000000.0,98.14851002508769,39360.65775412987
2022,2717.9999999999995,34674.85428444544,1648684.912530899,85731615.45160675,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2717999999999.9995,78.38533300540065,31703.590159621326
2023,2004.0000000000002,31023.672304248616,1479145.6922197791,76915575.99542852,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2004000000000.0002,64.59583444367279,26054.540631914504
2024,1898.0,34868.21665475295,1640207.338421604,85290781.5979234,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,1898000000000.0,54.43352663524534,22253.28417023454
2025,2236.9250351732885,35831.970996703254,1640667.1486008472,85314691.72724405,054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,31,C,054,2236925035173.2886,62.42818837342491,26219.693113641737
2010,1912.0,138587.51861309126,6947391.485302271,361264357.23571813,055,Muebles y colchones,Muebles y colchones,32,C,055,1912000000000.0,13.796336200649664,5292.523222135796
2011,2068.0,154769.84514610513,7684848.793936521,399612137.2846991,055,Muebles y colchones,Muebles y colchones,32,C,055,2068000000000.0,13.36177598451285,5175.017991324616
2012,2114.0,153994.004792952,7723914.476346608,401643552.77002364,055,Muebles y colchones,Muebles y colchones,32,C,055,2114000000000.0,13.7278071496505,5263.373420089359
2013,2175.0,140149.01498291094,7023677.3645651,365231222.9573852,055,Muebles y colchones,Muebles y colchones,32,C,055,2175000000000.0,15.519195766486183,5955.131607830191
2014,2204.0,161938.78514944066,8097116.085925044,421050036.4681023,055,Muebles y colchones,Muebles y colchones,32,C,055,2204000000000.0,13.610081105438086,5234.532262454678
2015,2306.0,184097.4166823209,9068649.953119308,471569797.562204,055,Muebles y colchones,Muebles y colchones,32,C,055,2306000000000.0,12.525976961313049,4890.050236297882
2016,2358.0,153887.36557533595,7584697.27367913,394404258.2313148,055,Muebles y colchones,Muebles y colchones,32,C,055,2358000000000.0,15.322895360409786,5978.637275810173
2017,2348.0000000000005,148296.6875088807,7204535.938586819,374635868.80651456,055,Muebles y colchones,Muebles y colchones,32,C,055,2348000000000.0005,15.833125064640376,6267.419100792655
2018,2353.0,144296.22233111958,7006027.809694928,364313446.1041363,055,Muebles y colchones,Muebles y colchones,32,C,055,2353000000000.0,16.306733204702486,6458.72400583154
2019,2398.9999999999995,140367.40523103706,6760432.969301165,351542514.4036606,055,Muebles y colchones,Muebles y colchones,32,C,055,2398999999999.9995,17.090862341234967,6824.210164365311
2021,2501.0,125488.98828092606,5826720.084975346,302989444.418718,055,Muebles y colchones,Muebles y colchones,32,C,055,2501000000000.0,19.930035569345208,8254.412970716328
2022,2511.0,162547.20586482683,7715144.298082431,401187503.5002864,055,Muebles y colchones,Muebles y colchones,32,C,055,2511000000000.0,15.447820137173757,6258.918780101553
2023,2317.0,165692.02226009718,7902116.477730992,410910056.8420116,055,Muebles y colchones,Muebles y colchones,32,C,055,2317000000000.0,13.983775249980713,5638.703559136422
2024,2208.0,150952.92594846376,6995832.954146311,363783313.61560816,055,Muebles y colchones,Muebles y colchones,32,C,055,2208000000000.0,14.627076528174252,6069.547220445313
2025,2409.6898030182356,176940.24914374738,8304459.5213819,431831895.1118588,055,Muebles y colchones,Muebles y colchones,32,C,055,2409689803018.2354,13.618664010473886,5580.157071061289
2010,3091.9999999999995,94246.31630015258,3732844.1025747135,194107893.3338851,056,Otras manufactureras,Otras manufactureras,33,C,056,3091999999999.9995,32.80764831330595,15929.285238707158
2011,3069.0,91435.0991202598,3635821.1148872073,189062697.97413477,056,Otras manufactureras,Otras manufactureras,33,C,056,3069000000000.0,33.56479108710217,16232.710274873274
2012,3148.0,101971.62026159534,3799482.8864936475,197573110.09766966,056,Otras manufactureras,Otras manufactureras,33,C,056,3148000000000.0,30.87133451370296,15933.342338154194
2013,3103.0,88517.95984633299,3426449.457258929,178175371.7774643,056,Otras manufactureras,Otras manufactureras,33,C,056,3103000000000.0,35.0550329603936,17415.425987580114
2014,3233.0,92364.79153960341,3562671.5252527003,185258919.31314042,056,Otras manufactureras,Otras manufactureras,33,C,056,3233000000000.0,35.0025149855265,17451.25153480631
2015,3304.9999999999995,100372.40749546001,4040907.787832144,210127204.9672715,056,Otras manufactureras,Otras manufactureras,33,C,056,3304999999999.9995,32.927375983778106,15728.567847817572
2016,3200.0,105441.6454830132,4150667.2128060064,215834695.06591234,056,Otras manufactureras,Otras manufactureras,33,C,056,3200000000000.0,30.348540041662424,14826.161285250146
2017,3082.0,98393.7730394753,3939632.6254402497,204860896.52289298,056,Otras manufactureras,Otras manufactureras,33,C,056,3082000000000.0,31.32312040481983,15044.35474173369
2018,3226.0,105481.50038081249,4003001.3686816636,208156071.1714465,056,Otras manufactureras,Otras manufactureras,33,C,056,3226000000000.0,30.583561936011506,15497.986591719078
2019,3158.0,104373.96448360173,4154005.562703545,216008289.26058435,056,Otras manufactureras,Otras manufactureras,33,C,056,3158000000000.0,30.25658760424067,14619.80931755034
2021,3350.0,54885.29283287531,2252067.9122528774,117107531.43714963,056,Otras manufactureras,Otras manufactureras,33,C,056,3350000000000.0,61.036387474522314,28606.18748332091
2022,3869.0,81245.1042889754,3338720.5304484367,173613467.5833187,056,Otras manufactureras,Otras manufactureras,33,C,056,3869000000000.0,47.62133095723044,22285.137517590512
2023,3770.9999999999995,84355.70682689516,3429248.382279967,178320915.87855828,056,Otras manufactureras,Otras manufactureras,33,C,056,3770999999999.9995,44.703555240647816,21147.266889141374
2024,3453.0000000000005,91437.82333544113,3616774.8742361995,188072293.4602824,056,Otras manufactureras,Otras manufactureras,33,C,056,3453000000000.0005,37.76336612183575,18359.961142969812
2025,3608.110343975464,87625.92779851877,3375636.958191141,175533121.82593933,056,Otras manufactureras,Otras manufactureras,33,C,056,3608110343975.464,41.17628691215359,20555.15395865464
2010,12705.0,41891.847978856924,2054485.1814787476,106833229.43689488,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,12705000000000.0,303.2809630745412,118923.67259668671
2011,13046.0,49840.2865241752,2456538.686498136,127740011.69790307,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,13046000000000.0,261.756119593574,102129.31583921374
2012,13301.000000000004,44849.91189918039,2206331.663948249,114729246.52530895,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,13301000000000.004,296.5669147778877,115933.82160899871
2013,13758.0,45505.3572293056,2227576.681717271,115833987.44929808,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,13758000000000.0,302.3380287000539,118773.43000060358
2014,14207.0,49960.88640773489,2433609.5595362745,126547697.09588628,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,14207000000000.0,284.36244873750854,112265.9702707607
2015,14017.0,47927.27765429361,2323075.5437368886,120799928.2743182,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,14017000000000.0,292.46393048039675,116034.83710825996
2016,14140.000000000002,46843.12669772472,2257853.2089489033,117408366.86534297,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,14140000000000.002,301.8585862392233,120434.34703607907
2017,14634.999999999998,49074.19699988491,2340853.302388622,121724371.72420834,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,14634999999999.998,298.22189449242177,120230.64726231332
2018,15065.0,52113.866607984164,2530737.8504381776,131598368.22278523,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,15065000000000.0,289.07853092773485,114477.10335204302
2019,15512.999999999996,54152.74666274629,2578973.6824486256,134106631.48732853,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,15512999999999.996,286.46746390561145,115676.60620471097
2021,16295.0,59932.97185746818,2920683.8526966646,151875560.34022656,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,16295000000000.0,271.8870680858703,107291.78521874412
2022,16930.0,57273.46619733175,2789244.499484221,145040713.9731795,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,16930000000000.0,295.5993608221451,116725.84570378388
2023,17688.000000000004,67705.90419040037,3220665.352324803,167474598.32088974,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,17688000000000.004,261.2475265119919,105616.01686071166
2024,18178.0,66474.00123219914,3131570.4715938917,162841664.52288237,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,18178000000000.0,273.46029519876134,111629.90782033945
2025,18549.86127440577,62100.99594068584,2854729.322683586,148445924.77954647,058-060,Energía eléctrica,Energía eléctrica,34,D+E,058-060,18549861274405.77,298.70473079245284,124960.39417689458
2010,2145.0,13774.342028678124,672010.9008470122,34944566.84404463,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2145000000000.0,155.72431667038023,61382.9328482736
2011,2309.0,15952.409663817487,807436.700554388,41986708.42882817,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2309000000000.0,144.7430230704999,54993.594077849535
2012,2422.0,16253.375217208668,815234.5108424892,42392194.56380944,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2422000000000.0,149.01520254301684,57133.159179913775
2013,2608.0,13706.972552491117,667996.6050041723,34735823.46021696,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2608000000000.0,190.26812740834006,75080.98960103681
2014,2816.0,20215.72768457025,989918.0462899684,51475738.407078356,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2816000000000.0,139.29748381747967,54705.38329592521
2015,2825.0,15655.70082554076,745600.8313609505,38771243.230769426,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2825000000000.0,180.4454512436317,72863.28125165815
2016,2850.0,11457.593424823906,563355.4014030244,29294480.87295727,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2850000000000.0,248.74333503798613,97287.95032619717
2017,2887.9999999999995,13075.69463496669,636522.6871290369,33099179.730709918,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2887999999999.9995,220.8678070744313,87252.91754950862
2018,2946.0,11781.259506104057,535802.9606869378,27861753.955720764,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,2946000000000.0,250.05815366970148,105736.34397468029
2019,3042.0,13682.018655114758,657971.8863777223,34214538.09164156,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,3042000000000.0,222.33561265192452,88909.57381485577
2021,3194.0,14986.414272019432,733548.9032965809,38144542.9714222,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,3194000000000.0,213.1263651214685,83734.12685512936
2022,3420.0,18919.046100616455,891601.2470362982,46363264.845887505,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,3420000000000.0,180.77021335069125,73765.29697311339
2023,3299.0,21885.712831939814,1041217.8679841431,54143329.13517544,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,3299000000000.0,150.73760792408228,60930.86724984427
2024,3326.0,21303.93341279046,1004032.3702289673,52209683.2519063,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,3326000000000.0,156.1214042287203,63704.65769639696
2025,3305.8298083149957,21337.284494018575,985356.6556387065,51238546.09321274,061,"Gas, vapor y aire acondicionado","Gas, vapor y aire acondicionado",35,D+E,061,3305829808314.9956,154.93207719293943,64518.41553624604
2010,2073.0,33920.44403142028,1612722.3863133292,83861564.08829312,062,Agua,Agua,36,D+E,062,2073000000000.0,61.11358678205374,24719.310002583006
2011,2128.0,35277.06151322947,1650758.305867434,85839431.90510657,062,Agua,Agua,36,D+E,062,2128000000000.0,60.32248460382579,24790.471613936737
2012,2218.0,37751.225198935266,1771599.818678104,92123190.5712614,062,Agua,Agua,36,D+E,062,2218000000000.0,58.7530600215475,24076.456603880626
2013,2311.0,40536.68631613212,1915324.5784697537,99596878.0804272,062,Agua,Agua,36,D+E,062,2311000000000.0,57.01008666513292,23203.53855001162
2014,2365.9999999999995,39073.00432597458,1852733.790611958,96342157.11182182,062,Agua,Agua,36,D+E,062,2365999999999.9995,60.553316562534015,24558.304183015596
2015,2376.0,37598.7267901965,1720920.4514604572,89487863.47594377,062,Agua,Agua,36,D+E,062,2376000000000.0,63.19362922202777,26551.0864569777
2016,2349.0,38414.76733070142,1796008.0887287217,93392420.61389352,062,Agua,Agua,36,D+E,062,2349000000000.0,61.148359425898654,25151.93400662913
2017,2370.0,38168.606293041,1815409.7234426464,94401305.61901762,062,Agua,Agua,36,D+E,062,2370000000000.0,62.09291431298881,25105.584975326354
2018,2429.9999999999995,42730.856389985085,1978232.1492083862,102868071.75883608,062,Agua,Agua,36,D+E,062,2429999999999.9995,56.867570774208104,23622.490034584218
2019,2523.0,42896.694424190966,2025830.9427405975,105343209.02251107,062,Agua,Agua,36,D+E,062,2523000000000.0,58.81572074181061,23950.286149540534
2021,2324.0,39569.088633960804,1888912.897669917,98223470.67883569,062,Agua,Agua,36,D+E,062,2324000000000.0,58.73271485978552,23660.332748766887
2022,2368.0,53398.758404811226,2516118.513199806,130838162.68638992,062,Agua,Agua,36,D+E,062,2368000000000.0,44.34560036112456,18098.694993722384
2023,2421.0,60012.20747702685,2829204.9825338796,147118659.09176174,062,Agua,Agua,36,D+E,062,2421000000000.0,40.34179214165348,16456.10431026264
2024,2395.0,54989.08292953972,2523329.5009430875,131213134.04904056,062,Agua,Agua,36,D+E,062,2395000000000.0,43.55409969409444,18252.7459416134
2025,2427.1334978250006,64593.80032405485,2989323.3551572547,155444814.46817726,062,Agua,Agua,36,D+E,062,2427133497825.0005,37.5753320852548,15614.116856383682
2010,3827.9999999999995,32232.790638509592,1577904.1299252454,82051014.75611275,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",3827999999999.9995,118.76104811807886,46653.901982544536
2011,3922.9999999999995,30470.217239561676,1454064.721442878,75611365.51502965,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",3922999999999.9995,128.74867183114424,51883.73432060561
2012,3936.0,27498.315433074167,1259932.2212088113,65516475.502858184,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",3936000000000.0,143.13604080873603,60076.49174944233
2013,4031.0,33929.97968160368,1610952.871540598,83769549.3201111,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4031000000000.0,118.80348994684329,48120.110860286695
2014,4115.999999999999,34420.49543357948,1650357.6326987755,85818596.90033633,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4115999999999.999,119.57991737633641,47961.632427759585
2015,4068.0,45632.752375375145,2173783.7613143027,113036755.58834374,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4068000000000.0,89.14649650182442,35988.294062639296
2016,3969.0,38326.800299742164,1830875.01429775,95205500.743483,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",3969000000000.0,103.55677930220283,41688.76765528367
2017,3992.0000000000005,41613.91665059879,1942670.736785502,101018878.3128461,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",3992000000000.0005,95.92944671653633,39517.366126726796
2018,4057.0,37603.77973044984,1829988.8418945994,95159419.77851917,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4057000000000.0,107.88809074729329,42633.719388396355
2019,4150.999999999999,40872.999715132726,1954539.4167244341,101636049.66967058,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4150999999999.999,101.55848674994957,40841.80773939217
2021,3791.0000000000005,68809.75981701822,3120265.2715993673,162253794.1231671,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",3791000000000.0005,55.093928682227435,23364.630827198078
2022,3987.0,63886.0072628657,3067472.7572256722,159508583.37573496,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",3987000000000.0,62.408032225195555,24995.520088146663
2023,4220.0,48816.75354428708,2307640.14872704,119997287.73380607,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4220000000000.0,86.44573212291905,35167.4615293086
2024,4358.0,57626.86457142448,2700031.5827577617,140401642.30340362,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4358000000000.0,75.62445106827846,31039.522960725037
2025,4417.444723164031,60306.3417859694,2719816.6523540886,141430465.9224126,"063,064,066","Aguas residuales, desechos y saneamiento","Aguas residuales, desechos y saneamiento",37,D+E,"063,064,066",4417444723164.03,73.25008601652195,31234.039245740718
2010,1131.0,2447.6777261947987,110108.44519746091,5725639.150267967,065,Reciclaje,Reciclaje,38,D+E,065,1131000000000.0,462.0706345023092,197532.53223215573
2011,1162.0,6838.017467986558,278971.92310347303,14506540.001380598,065,Reciclaje,Reciclaje,38,D+E,065,1162000000000.0,169.9322947682011,80101.80235186417
